genome_ID	curated_taxonomy	Glc	Gal	Rib	GlcNAc	Chb	Fuc	Neu5Ac	LNB	LNT	LNnT	FL	LDFT	LNFPI	SL	lcHMO	Nglyc	Ncore	GNB	Tan	Muc	GlcNAc6S	Mal	MOS	ST	RST	IMO	Mlz	Cld	Bgl	BGL12	Mel	RFO	Lac	GOS	AGI	AGII	GalAf	GA	Fru	Scr	scFOS	lcFOS	DFA	bMnOS	GmOS	bMAN	Xyl	XOS	AXOS	XL	AX	Ara	aAOS	bAOS	AR	HRGP	XGlOS	XGL	GlcA	GluA	Gco	Glt	Ino	Mtl	Stl	Asc	continent	country	non_westernized	age_group
AF98-44	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AF98-46	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	Asia	China	no	adult
AF99-57	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AFF13-13A	Bifidobacterium breve	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Asia	China	no	adult
AM04S-32	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM04S-36	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM04S-55	Bifidobacterium adolescentis	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM07-8	Bifidobacterium bifidum	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM08-2	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM08-20	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM08-25	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM10-2	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM100_BB33A	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	Asia	China	no	adult
AM100_PB1_LT_1D_24A	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM100-PB1-1D-5A	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM100-PB1-1D-7A	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	1	1	1	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM102-116	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM102-46	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM104-26	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM109-54	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM11-10	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	Asia	China	no	adult
AM110-27	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM110-49	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM110-65	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM110-66	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM110-70	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM110-74	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM113-140	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM113-149	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM113-155	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	1	1	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM113-159	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM113-172	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM113-179	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM12-10	Bifidobacterium bifidum	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM12-20	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM12-59	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM13-2	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM17-52	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM18-11	Bifidobacterium bifidum	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM19-1	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM20-13A	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM20-6	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM20-9-6.0	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM22-8LB	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM25-26	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM26-14LB	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	Asia	China	no	adult
AM28-13AC	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM31-4	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM33-1ACA	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM33-6	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM33-7A	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	Asia	China	no	adult
AM34-11	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM34-4	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM36-16AAA	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM36-3A	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM36-3AC	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM36-5BH	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM38-8	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM39-2BHA	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM41-14BHA	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM41-17	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	1	1	1	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM42-15AC	Bifidobacterium bifidum	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM42-3ACA	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM44-4ATA	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM57-8A	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM60-3pH8A	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM62-3LBA	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	Asia	China	no	adult
AM63-10LNA	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM63-10T2NA	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM63-12ACA	Bifidobacterium bifidum	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM63-17T6NA	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM64-1ACA	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM64-7MHA	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM66-51ACA	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	Asia	China	no	adult
AM67-10ACA	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM87-02CMCA	Bifidobacterium adolescentis	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM88-04FA	Bifidobacterium pseudocatenulatum	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	Asia	China	no	adult
AM89-10TA	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
AM90-01A	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	Asia	China	no	adult
AM91-04pH10A	Bifidobacterium pseudocatenulatum	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	Asia	China	no	adult
AM91-12pH9T-1A	Bifidobacterium longum subsp. longum	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Asia	China	no	adult
